time,open,high,low,close,Volume,Volume MA
2021-09-24T17:00:00-07:00,0.702,0.714,0.664,0.693,3068019.7318199994,7608007.615176499
2021-09-25T17:00:00-07:00,0.692,0.764,0.658,0.712,10252396.99276002,7786591.2656390015
2021-09-26T17:00:00-07:00,0.711,0.72,0.661,0.661,4784123.151919999,6680537.796030498
2021-09-27T17:00:00-07:00,0.661,0.684,0.616,0.619,7198840.902149999,6319832.113430497
2021-09-28T17:00:00-07:00,0.619,0.662,0.616,0.645,5652863.091360001,6247699.956818498
2021-09-29T17:00:00-07:00,0.645,0.699,0.641,0.69,5793570.341959995,6236095.327252498
2021-09-30T17:00:00-07:00,0.69,0.759,0.679,0.753,6777488.272609993,6455137.098779998
2021-10-01T17:00:00-07:00,0.754,0.782,0.738,0.751,6467945.402479989,6530957.336811998
2021-10-02T17:00:00-07:00,0.752,0.772,0.738,0.767,5328339.511679996,6471783.145769497
2021-10-03T17:00:00-07:00,0.768,0.829,0.722,0.767,16258863.21344002,7117871.342354499
2021-10-04T17:00:00-07:00,0.767,0.784,0.742,0.78,7386630.853329987,7300047.309912997
2021-10-05T17:00:00-07:00,0.781,0.795,0.721,0.775,7749349.633779989,7386830.189959998
2021-10-06T17:00:00-07:00,0.775,0.781,0.746,0.772,5834359.703849996,7521966.533525999
2021-10-07T17:00:00-07:00,0.772,0.816,0.769,0.811,7384247.6336699985,7783682.313159498
2021-10-08T17:00:00-07:00,0.812,0.841,0.797,0.841,7109682.362849981,8009870.838782998
2021-10-09T17:00:00-07:00,0.84,0.842,0.766,0.77,3556584.5810800074,7563475.6286579985
2021-10-10T17:00:00-07:00,0.768,0.799,0.745,0.76,5088003.541910005,7261530.671570999
2021-10-11T17:00:00-07:00,0.761,0.761,0.712,0.753,3707265.431790005,7116951.407016998
2021-10-12T17:00:00-07:00,0.753,0.769,0.731,0.769,3649027.1011900045,6910263.9819485
2021-10-13T17:00:00-07:00,0.769,0.789,0.759,0.774,4322401.421830001,6368500.143872999
2021-10-14T17:00:00-07:00,0.775,0.776,0.736,0.756,8430480.583409986,6636623.186452498
2021-10-15T17:00:00-07:00,0.756,0.871,0.756,0.81,15092560.732999984,6878631.373464497
2021-10-16T17:00:00-07:00,0.809,0.814,0.738,0.765,5778689.842599984,6928359.707998495
2021-10-17T17:00:00-07:00,0.765,0.772,0.737,0.75,3767470.3621400003,6756791.180997995
2021-10-18T17:00:00-07:00,0.75,0.778,0.739,0.772,4981355.5817,6723215.805514994
2021-10-19T17:00:00-07:00,0.773,0.845,0.768,0.814,8997521.003069995,6883413.338570493
2021-10-20T17:00:00-07:00,0.814,0.834,0.78,0.789,7711595.853329984,6930118.717606492
2021-10-21T17:00:00-07:00,0.789,0.814,0.776,0.79,4901800.78245999,6851811.486605492
2021-10-22T17:00:00-07:00,0.791,0.799,0.78,0.793,3645004.921500002,6767644.757096494
2021-10-23T17:00:00-07:00,0.794,0.801,0.753,0.778,5455800.152909998,6227491.604069992
2021-10-24T17:00:00-07:00,0.778,0.813,0.771,0.81,7024233.473009995,6209371.735053992
2021-10-25T17:00:00-07:00,0.809,0.857,0.798,0.814,10867121.173729993,6365260.312051493
2021-10-26T17:00:00-07:00,0.814,0.857,0.708,0.756,17263518.424110007,6936718.248064493
2021-10-27T17:00:00-07:00,0.756,1.04,0.744,0.926,44309543.43422993,8782983.03809249
2021-10-28T17:00:00-07:00,0.925,1.69,0.923,1.397,226679446.12440017,19761471.226169996
2021-10-29T17:00:00-07:00,1.395,4.99,1.284,3.589,616379645.884399,50402624.291335955
2021-10-30T17:00:00-07:00,3.589,4.19,2.557,2.892,466263505.6243985,73461399.39546038
2021-10-31T17:00:00-07:00,2.893,3.5,2.6,3.037,197506033.63439995,83151337.80559087
2021-11-01T17:00:00-07:00,3.035,3.448,2.92,3.099,146137885.39439973,90275780.72025135
2021-11-02T17:00:00-07:00,3.094,3.183,2.705,2.842,108534347.46439973,95486378.02237985
2021-11-03T17:00:00-07:00,2.842,2.935,2.401,2.504,88057002.56439999,99467704.12142934
2021-11-04T17:00:00-07:00,2.504,2.74,2.338,2.592,73610569.37439996,102393604.55349933
2021-11-05T17:00:00-07:00,2.592,3.078,2.592,2.813,114014891.40439989,107805414.63158934
2021-11-06T17:00:00-07:00,2.813,2.985,2.723,2.828,38857178.124399975,109559900.01970235
2021-11-07T16:00:00-08:00,2.828,2.884,2.657,2.686,41562316.66439997,111388948.07383735
2021-11-08T16:00:00-08:00,2.686,2.71,2.506,2.551,38230394.424399965,112850591.74490385
2021-11-09T16:00:00-08:00,2.55,2.879,2.201,2.49,68137537.45439996,115871888.82495734
2021-11-10T16:00:00-08:00,2.49,2.853,2.43,2.673,56096023.54440005,118431599.96305434
2021-11-11T16:00:00-08:00,2.673,3.47,2.627,3.311,155682869.59439987,126033493.19669934
2021-11-12T16:00:00-08:00,3.313,3.818,3.149,3.246,132225066.9543997,132371956.5367738
2021-11-13T16:00:00-08:00,3.246,3.35,3.1,3.211,45797083.22439997,134310599.0243433
2021-11-14T16:00:00-08:00,3.21,3.511,3.151,3.293,54738483.50439996,136504167.1408768
2021-11-15T16:00:00-08:00,3.294,3.442,2.732,3.249,95927464.20439969,140437364.4298913
2021-11-16T16:00:00-08:00,3.245,3.526,3.121,3.351,68237739.54439981,141633774.23539978
2021-11-17T16:00:00-08:00,3.349,3.99,3.228,3.754,132554571.85440001,136927530.52189976
2021-11-18T16:00:00-08:00,3.757,4.35,3.755,4.298,125155196.82440001,112366308.06889983
2021-11-19T16:00:00-08:00,4.298,4.368,3.837,4.017,54818165.70439991,91794041.0728999
2021-11-20T16:00:00-08:00,4.017,4.126,3.613,3.648,47100014.01439999,84273740.0918999
2021-11-21T16:00:00-08:00,3.651,4.11,3.527,4.092,75478155.03439976,80740753.5738999
2021-11-22T16:00:00-08:00,4.092,4.306,3.917,4.02,68640167.04439992,78746044.55289991
2021-11-23T16:00:00-08:00,4.019,5.51,4.018,5.168,134622905.74378982,81074339.7118694
2021-11-24T16:00:00-08:00,5.168,5.914,4.658,5.188,112078101.31439994,82997716.3088694
2021-11-25T16:00:00-08:00,5.192,5.469,4.35,4.667,80367137.23439978,81315328.60036941
2021-11-26T16:00:00-08:00,4.666,4.95,4.35,4.699,46409249.364399955,81692932.1623694
2021-11-27T16:00:00-08:00,4.699,5.17,4.285,5.152,48270750.90440006,82028353.87436941
2021-11-28T16:00:00-08:00,5.153,5.245,4.808,4.888,44133757.76440002,82323522.04136942
2021-11-29T16:00:00-08:00,4.887,4.942,4.505,4.652,59201196.41439991,81876704.98936942
2021-11-30T16:00:00-08:00,4.651,4.821,4.442,4.551,46456899.51439985,81394748.78786941
2021-12-01T16:00:00-08:00,4.551,4.551,4.206,4.41,33337030.58440001,75277456.83736941
2021-12-02T16:00:00-08:00,4.411,4.442,3.66,3.905,42263422.08439997,70779374.59386942
2021-12-03T16:00:00-08:00,3.904,4.245,2.829,4.131,79209748.2143998,72450007.8433694
2021-12-04T16:00:00-08:00,4.127,4.167,3.51,3.7,46165989.1943999,72021383.1278694
2021-12-05T16:00:00-08:00,3.7,3.929,3.227,3.774,45748483.82440002,69512434.1088694
2021-12-06T16:00:00-08:00,3.774,4.153,3.671,3.814,28149170.16440003,67508005.63986942
2021-12-07T16:00:00-08:00,3.814,3.84,3.553,3.771,23900490.26440001,62075301.56036943
2021-12-08T16:00:00-08:00,3.772,3.898,3.409,3.452,27611092.344399992,57198096.33636943
2021-12-09T16:00:00-08:00,3.453,3.601,3.211,3.234,20261096.994400002,55470242.900869444
2021-12-10T16:00:00-08:00,3.232,3.487,3.162,3.482,14142643.974400025,53822374.39886944
2021-12-11T16:00:00-08:00,3.487,3.68,3.457,3.63,18490619.634399973,50972997.62886946
2021-12-12T16:00:00-08:00,3.63,3.695,3.105,3.17,20695814.334399983,48575779.99336946
2021-12-13T16:00:00-08:00,3.17,3.262,3,3.168,19316608.104400005,42810465.11139997
2021-12-14T16:00:00-08:00,3.167,3.417,2.924,3.34,29658940.994400013,38689507.095399976
2021-12-15T16:00:00-08:00,3.341,3.43,3.122,3.148,15588772.094399994,35450588.83839999
2021-12-16T16:00:00-08:00,3.149,3.226,2.966,3.068,11925176.19,33726385.17968
2021-12-17T16:00:00-08:00,3.067,3.499,3.026,3.429,23342985.24000002,32479996.89645999
2021-12-18T16:00:00-08:00,3.43,3.624,3.243,3.256,24773180.8700001,31511968.05174
2021-12-19T16:00:00-08:00,3.255,3.331,3.014,3.193,22031049.21,29653460.691520005
2021-12-20T16:00:00-08:00,3.193,3.327,3.124,3.279,17888823.09,28225056.870300014
2021-12-21T16:00:00-08:00,3.279,3.389,3.216,3.286,18252087.77,27470809.729580015
2021-12-22T16:00:00-08:00,3.287,3.749,3.203,3.684,23880792.42000002,26551678.24636002
2021-12-23T16:00:00-08:00,3.685,3.86,3.452,3.5,22501142.89,23716247.980140027
2021-12-24T16:00:00-08:00,3.5,3.847,3.471,3.768,12798848.33,22047890.936920032
