time,open,high,low,close,Volume,Volume MA
2021-05-15T17:00:00-07:00,1.3167,1.4199,1.2286,1.2992,28138128.834320012,24242889.049330067
2021-05-16T17:00:00-07:00,1.2983,1.2999,1.1684,1.1955,35960553.004380025,25292016.244842567
2021-05-17T17:00:00-07:00,1.1962,1.2664,1.1788,1.2258,31318413.564380042,25667700.72234407
2021-05-18T17:00:00-07:00,1.2251,1.2446,0.5305,0.7503,75348668.04439995,28706414.936855566
2021-05-19T17:00:00-07:00,0.7507,0.9988,0.6933,0.9083,51351054.64439992,30476159.993863057
2021-05-20T17:00:00-07:00,0.9083,0.9599,0.7416,0.8532,59439625.32437989,32443826.531863052
2021-05-21T17:00:00-07:00,0.854,0.8748,0.7608,0.7899,36309168.624370016,33599493.16287205
2021-05-22T17:00:00-07:00,0.7897,0.8078,0.5012,0.6519,69795368.8043699,36183702.85737455
2021-05-23T17:00:00-07:00,0.6519,0.8753,0.6309,0.8266,69754974.86439978,38226952.291875035
2021-05-24T17:00:00-07:00,0.8267,0.8659,0.7227,0.8235,51453023.134379946,39726209.54837503
2021-05-25T17:00:00-07:00,0.8238,0.8841,0.8017,0.8424,55101658.66439995,40925926.39987503
2021-05-26T17:00:00-07:00,0.8423,0.8437,0.7501,0.7722,55697985.74437013,42230665.296375535
2021-05-27T17:00:00-07:00,0.7726,0.7938,0.6163,0.6514,73530580.63439982,45041644.82087953
2021-05-28T17:00:00-07:00,0.6514,0.699,0.5944,0.6292,37166315.584399946,45942755.45538102
2021-05-29T17:00:00-07:00,0.6298,0.78,0.5889,0.7392,38471952.80426002,46389535.88787503
2021-05-30T17:00:00-07:00,0.739,0.858,0.6893,0.7935,61254642.584399916,48200702.017875016
2021-05-31T17:00:00-07:00,0.7933,0.8284,0.7473,0.7703,24431080.704260025,47687897.68236901
2021-06-01T17:00:00-07:00,0.7709,0.8136,0.7368,0.766,16054313.574109985,46616134.82985451
2021-06-02T17:00:00-07:00,0.7662,0.972,0.7542,0.9509,45791569.51429997,47906103.04385401
2021-06-03T17:00:00-07:00,0.9509,0.9556,0.7511,0.8018,49661100.66440001,48301508.96585401
2021-06-04T17:00:00-07:00,0.8017,0.8492,0.7219,0.7521,17133447.504219994,47751274.89934901
2021-06-05T17:00:00-07:00,0.7535,0.8245,0.7473,0.7833,15865163.483850002,46746505.42332251
2021-06-06T17:00:00-07:00,0.7834,0.8398,0.6869,0.6989,24403399.114129957,46400754.70081
2021-06-07T17:00:00-07:00,0.6982,0.7152,0.6251,0.6927,35109115.68439,44388777.0828095
2021-06-08T17:00:00-07:00,0.6926,0.7327,0.6567,0.7093,28691739.504350036,43255811.32580701
2021-06-09T17:00:00-07:00,0.7095,0.717,0.6542,0.6629,21827759.284359988,41375218.02380601
2021-06-10T17:00:00-07:00,0.6631,0.6814,0.6033,0.6144,17561881.37426003,40437853.66130052
2021-06-11T17:00:00-07:00,0.6146,0.6285,0.5676,0.6028,20154497.304210003,37955810.08629252
2021-06-12T17:00:00-07:00,0.6027,0.6946,0.582,0.6851,19017481.62376999,35418935.424261026
2021-06-13T17:00:00-07:00,0.6848,0.727,0.6624,0.6824,34387491.714340016,34565658.85325903
2021-06-14T17:00:00-07:00,0.683,0.7599,0.6737,0.7158,33360540.184340034,33478602.92925603
2021-06-15T17:00:00-07:00,0.7154,0.794,0.6687,0.6813,37932088.69433998,32590308.07675452
2021-06-16T17:00:00-07:00,0.6814,0.7204,0.65,0.6859,21820783.734120008,30004818.231740534
2021-06-17T17:00:00-07:00,0.6858,0.6925,0.5922,0.6097,19519982.044000015,29122501.55472054
2021-06-18T17:00:00-07:00,0.6095,0.6294,0.591,0.6011,16446191.383480005,28021213.483681537
2021-06-19T17:00:00-07:00,0.6002,0.6556,0.5653,0.6422,21944675.714029998,26055715.14016304
2021-06-20T17:00:00-07:00,0.6423,0.6491,0.5,0.5048,37044357.26435995,26686378.968168035
2021-06-21T17:00:00-07:00,0.505,0.5526,0.4284,0.4941,49834334.574300006,28375380.01817754
2021-06-22T17:00:00-07:00,0.494,0.6089,0.4727,0.6012,41634999.02435001,28167551.49368004
2021-06-23T17:00:00-07:00,0.602,0.6254,0.5756,0.6014,21000096.864169993,26734501.303668544
2021-06-24T17:00:00-07:00,0.6015,0.63,0.5216,0.5257,21771647.39411999,26966411.298163544
